"name","state","year_group"
"SANDMINEA","PA",""
"SANDOVER","SC","1850"
NA,NA,""
"SANDPOINT","MS","1900"
"SANDROCK","MO",""
"SANDROCK","AL",""
"SANDROCK","MS",""
"SANDS","MO",""
"SANDS","MO",""
"SANDS MILLS","NY",""
"SANDSPRINGS","GA","1900"
"SANDSTONE","MO","1900"
"SANDSVILLE","MO",""
"SANDSVILLE","MO",""
"SANDTS EDDY","PA","1900"
"SANDTON","SC",""
"SANDTOWN","AR","1900"
"SANDTREE","LA",""
"SANDUSKY","AL","1900"
NA,NA,""
"SANDUSKY","VT",""
"SANDVILLE","TN",""
NA,NA,""
"SANDWICH","NH","1850"
"SANDY","LA",""
"SANDY","MO",""
"SANDY","TN",""
"SANDY","TN",""
"SANDY","AL",""
"SANDY","FL","1900"
"SANDY","GA","1900"
"SANDY","ME",""
"SANDY","MS","1900"
"SANDY BAY","MA",""
"SANDY BAY","ME",""
"SANDY BEACH","ME",""
"SANDY BRIDGE","MO",""
"SANDY BRIDGE","TN","1850"
"SANDY CREEK","LA",""
"SANDY CREEK","AL","1900"
"SANDY CREEK","GA","1850"
"SANDY CREEK","ME","1900"
NA,NA,""
"SANDY CREEK","PA",""
"SANDY CREEK","PA","1850"
"SANDY CREEK","PA",""
"SANDY CROSS","GA",""
"SANDY FLAT","SC","1900"
"SANDY FORD","FL",""
"SANDY FURNACE","PA",""
"SANDY GROVE","GA","1900"
"SANDY GROVE","GA",""
"SANDY GROVE","SC",""
"SANDY HILL","TN","1850"
"SANDY HILL","MS",""
"SANDY HILL","NY","1800"
"SANDY HILL","PA","1900"
NA,NA,""
NA,NA,""
"SANDY HOOK","NJ",""
NA,NA,""
"SANDY MILLS","TN",""
"SANDY MINES","MO","1850"
"SANDY POINT","MO",""
NA,NA,""
"SANDY POINT","PA",""
"SANDY POINT","GA",""
"SANDY POINT","GA","1900"
"SANDY RIDGE","TN","1900"
"SANDY RIDGE","AL","1850"
"SANDY RIDGE","GA","1850"
"SANDY RIDGE","MS",""
"SANDY RIDGE","PA","1900"
"SANDY RIVER","SC",""
"SANDY RUN","PA","1900"
"SANDY RUN","SC","1850"
"SANDY SLUE","GA",""
"SANDY SPRING","TN","1900"
"SANDY SPRINGS","TN",""
"SANDY SPRINGS","TN","1850"
"SANDY SPRINGS","AR","1900"
"SANDY SPRINGS","GA","1950"
NA,NA,""
"SANDY VALLEY","PA","1900"
"SANDYBEND","AR",""
"SANDYCREEK","LA",""
"SANDYHOOK","MO","1950"
"SANDYSTON","NJ",""
"SANFORD","LA",""
"SANFORD","TN","1900"
"SANFORD","AL","1900"
"SANFORD","CT","1900"
NA,NA,""
"SANFORD","GA","1900"
NA,NA,""
"SANFORD","MS","1900"
"SANFORD","NY","1850"
"SANFORD","PA","1900"
"SANFORD","SC","1900"
"SANFORD & LUMSDON'S","GA",""
"SANFORD STATION","CT",""
"SANFORD CORNERS","NY","1850"
"SANFORD'S STORE","GA",""
"SANFORDSVILLE","GA",""
"SANFORDVILLE","TN",""
"SANG","AR","1900"
"SANG HOLLOW","PA",""
NA,NA,""
NA,NA,""
"SANGO","TN","1900"
NA,NA,""
"SANITARIA","FL",""
"SANITARIA SPRINGS","NY","1900"
"SANITARIUM","PA",""
"SANK","MO","1950"
"SANKEY","PA","1900"
"SANO","AL","1900"
"SANOMA","SC","1900"
"SANS SOUCI","AR","1900"
"SANS SOUCI","SC",""
"SANSON","AR",""
"SANTA","AL","1850"
"SANTA CLARA","NY","1900"
NA,NA,""
NA,NA,""
"SANTA FE","AR",""
NA,NA,""
"SANTA FE","FL","1850"
"SANTA LUCA","GA","1900"
"SANTA MARIA","FL",""
"SANTA ROSA","MO",""
"SANTA ROSA","MO","1900"
"SANTA ROSA","FL","1900"
"SANTA ROSA","FL","1950"
NA,NA,""
"SANTA ROSA PARK","FL",""
"SANTAFEE","AL",""
"SANTEE","MO","1900"
"SANTEE","MS","1850"
"SANTEE","PA","1900"
"SANTEE","SC",""
"SANTEE","SC","1850"
NA,NA,""
"SANTIAGO","LA",""
"SANTIAGO","MO","1900"
"SANTIAGO","ME","1900"
"SANTIAGO","NY",""
"SANTO","LA","1900"
"SANTOS","AR",""
"SANTOS","FL","1900"
"SANTUCK","AR","1900"
"SANTUCK","SC","1900"
"SANTUIT","MA","1900"
"SANTUZZA","MO","1900"
"SANVALDA","GA",""
"SAP","GA",""
"SAPA","MS","1900"
NA,NA,""
"SAPELLO","GA","1900"
"SAPOLIO","TN",""
"SAPONAC","ME","1950"
"SAPP","MO","1900"
"SAPP","FL",""
"SAPP","GA","1900"
"SAPPINGTON","MO","1850"
"SAPPS","AL",""
"SAPPS","AL","1900"
"SAPP'S CROSS ROADS","AL","1850"
"SAPPVILLE","GA",""
"SARA","AR","1900"
"SARACENA","MS",""
"SARAGOSSA","AL","1900"
"SARAH","LA",""
"SARAH","GA",""
"SARAH","GA","1900"
NA,NA,""
"SARAH","PA","1850"
"SARAH","PA","1900"
"SARAH","SC","1900"
"SARAH FURNACE","PA","1950"
NA,NA,""
"SARANAC","MS",""
NA,NA,""
"SARANAC INN","NY","1900"
"SARANAC JUNCTION","NY","1900"
NA,NA,""
NA,NA,""
"SARASSA","AR","1900"
"SARATOGA","MO",""
"SARATOGA","TN",""
"SARATOGA","AL",""
NA,NA,""
"SARATOGA","AR",""
"SARATOGA","FL","1900"
"SARATOGA","MS","1900"
"SARATOGA","NY",""
"SARATOGA SPRINGS","TN",""
NA,NA,""
"SARATT","SC","1900"
NA,NA,""
"SARCOXIE","TN",""
"SARDINE","AL","1900"
"SARDINIA","MS",""
NA,NA,""
"SARDINIA","SC","1900"
"SARDIS","LA",""
"SARDIS","TN",""
NA,NA,""
"SARDIS","AL",""
"SARDIS","AR","1900"
NA,NA,""
NA,NA,""
"SARDIS","PA","1900"
"SARDIS","SC",""
"SARDIS","SC","1900"
"SARDIS","AL","1900"
NA,NA,""
"SAREPHTA","AL",""
NA,NA,""
"SAREPTA","GA",""
"SAREPTA","MS","1850"
"SARGENT","MO","1900"
NA,NA,""
"SARGENT","PA",""
NA,NA,""
"SARKIN","GA","1900"
"SARLESVILLE","NY",""
"SARNO","FL",""
"SAROWSVILLE","MS",""
"SARPY","LA",""
"SARTINVILLE","MS","1900"
"SARTORI","LA",""
"SARTWELL","PA","1900"
NA,NA,""
"SARVERSVILLE","PA","1850"
"SARVIS POINT","MO","1900"
"SARVIS SPRING","MO",""
"SARVIS SPRING","MO",""
"SASSAFAS","AR","1900"
NA,NA,""
NA,NA,""
"SASSONE","LA",""
NA,NA,""
NA,NA,""
"SATELPHIA","AL",""
"SATERFIELD","GA",""
"SATILLA","GA",""
"SATILLA","GA",""
"SATILLA BLUFF","GA","1900"
"SATILLA MILLS","GA",""
"SATOLAH","GA","1950"
"SATRANG","LA",""
"SATSUMA","LA",""
NA,NA,""
NA,NA,""
"SATSUMA HEIGHTS","FL","1900"
"SATTERFIELD","PA",""
"SATTERFIELD","PA","1900"
"SATUCKET","NY",""
"SATUMA","AR",""
"SATURN HILL","SC",""
"SAUBLE","FL","1900"
"SAUBLE","GA",""
"SAUCER","AL",""
NA,NA,""
"SAUCON VALLEY","PA","1850"
"SAUCONA","PA","1900"
"SAUCONA","PA",""
"SAUGATUCK","CT",""
"SAUGATUCK","CT","1900"
NA,NA,""
"SAUGO","TN",""
"SAUGUS","MA","1850"
"SAUGUS","MA","1900"
"SAUGUS CENTRE","MA",""
"SAUKUM","MS","1900"
"SAUL","AL",""
"SAULS","SC",""
"SAULSBURG","PA","1900"
NA,NA,""
"SAULSBURY","AR",""
"SAULSBURY","MS","1900"
"SAULSVILLE","FL",""
"SAULTS","MS",""
"SAUNDERS","MO",""
"SAUNDERS","TN",""
"SAUNDERS","FL",""
"SAUNDERS","ME",""
"SAUNDERS","NY","1900"
"SAUNDERS CREEK","MS",""
"SAUNDERS STORE","SC",""
"SAUNDER'S TOWN","GA",""
NA,NA,""
"SAUNDERSVILLE","TN","1900"
"SAUNDERSVILLE","MA","1900"
NA,NA,""
"SAUSSY","GA",""
"SAUTEE","GA","1900"
NA,NA,""
"SAUTY MILLS","AL","1900"
"SAVAGE","AR","1900"
"SAVAGE","FL","1900"
"SAVAGE","ME","1900"
"SAVAGE","MS","1950"
"SAVAGE","PA","1900"
"SAVAGE","SC","1900"
"SAVAGE IRON WORKS","PA",""
"SAVAGE'S","SC",""
"SAVAGE'S MILLS","ME",""
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
"SAVANNAH BEACH","GA","1950"
"SAVE","TN",""
"SAVELL","MS",""
NA,NA,""
"SAVILL","NY",""
"SAVILLA","SC","1900"
"SAVILLE","AL","1900"
"SAVILLE","PA","1850"
"SAVILTON","NY","1900"
NA,NA,""
"SAVOY","AL","1900"
"SAVOY","AR","1900"
"SAVOY","GA","1900"
NA,NA,""
"SAVOY","MS","1900"
"SAVOY","PA",""
"SAVOY CENTRE","MA","1900"
"SAW","MS",""
"SAW DUST","GA",""
"SAW MILL","AL","1850"
"SAW MILL","GA",""
"SAW MILL RIVER","NY",""
"SAWDUST","FL","1900"
"SAWDUST","SC",""
"SAWENS","NY","1900"
"SAWKILL","NY","1900"
"SAWKILL","PA","1900"
"SAWNEY MOUNTAIN","GA",""
"SAWNEYS","SC",""
"SAWPIT","NY",""
"SAWYER","MO",""
"SAWYER","NY","1900"
"SAWYER","SC","1900"
"SAWYER CITY","PA","1900"
"SAWYERDALE","SC","1900"
"SAWYERS","TN","1900"
"SAWYERS","AL",""
"SAWYERS","ME","1900"
"SAWYERS MILLS","TN",""
"SAWYERS MILLS","SC","1850"
NA,NA,""
"SAX","PA",""
"SAXE'S MILLS","VT","1850"
"SAXLY","SC",""
"SAXMAN","PA",""
"SAXON","GA",""
NA,NA,""
"SAXON'S","SC",""
"SAXONVILLE","TN","1900"
"SAXONVILLE","MA","1850"
"SAXTON","MO","1900"
"SAXTON","FL",""
"SAXTON","NY","1900"
NA,NA,""
NA,NA,""
"SAXTONVILLE","NJ",""
"SAYBROOK","CT","1800"
"SAYBROOK","PA","1900"
"SAYBROOK FERRY","CT",""
"SAYBROOK POINT","CT","1900"
"SAYLE","MS",""
"SAYLES","PA","1900"
"SAYLESVILLE","RI","1900"
NA,NA,""
"SAYRE","AR","1900"
NA,NA,""
NA,NA,""
"SAYRETON","AL","1900"
NA,NA,""
"SAYVILLE","CT",""
NA,NA,""
"SCAGGS","MO",""
"SCAIFE","AR",""
"SCALE WORKS","GA",""
"SCALES","GA",""
"SCALES","MS",""
"SCALLY","LA",""
"SCALP LEVEL","PA","1900"
"SCANDIA","PA","1900"
"SCANDLYN","TN","1900"
"SCANLAN","AR","1900"
"SCANLIN","PA","1900"
"SCANLON","LA",""
"SCANLON","FL",""
"SCANLONS","AR",""
"SCANTIC VILLAGE","CT",""
"SCARBORO","AL",""
"SCARBORO","AL",""
"SCARBORO","SC","1900"
"SCARBORO","GA","1850"
NA,NA,""
"SCARBOROUGH","TN","1900"
"SCARBOROUGH","ME","1800"
NA,NA,""
"SCARBOROUGH MILLS","TN",""
"SCARLETS MILL","PA","1900"
"SCARLETT","GA",""
NA,NA,""
"SCATAQUOY VILLAGE","NH",""
"SCEARCOM","GA",""
NA,NA,""
"SCHAAL","AR","1900"
"SCHABERG","AR",""
"SCHADE","TN","1900"
"SCHADTS","PA","1900"
NA,NA,""
NA,NA,""
"SCHAGHTICOKE TURNPIKE","NY",""
"SCHALLS","MO","1900"
"SCHALL'S STORE","PA",""
"SCHAMBER","LA",""
"SCHAMBERVILLE","MS",""
"SCHAUBEL","AL",""
"SCHEIBS","PA",""
"SCHEIDY","PA","1900"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
"SCHENLEY STATION","PA",""
"SCHEPERVILLE","MO","1900"
"SCHEUTZENPARK","NY",""
"SCHEVE","MO","1900"
"SCHEXNAYDER","LA",""
NA,NA,""
"SCHLATITZ","MO",""
"SCHLATTERVILLE","GA","1900"
"SCHLEIG","PA",""
"SCHLEY","LA","1900"
"SCHLEY","MO","1900"
"SCHLEY","AL",""
"SCHLEY","AL","1900"
"SCHLEY","GA",""
"SCHLEY","MS","1900"
"SCHLICHT","MO","1900"
"SCHLICHTER","PA",""
"SCHLUERSBURG","MO","1900"
"SCHMITTON","TN",""
"SCHMUCKERS STORE","MO",""
NA,NA,""
"SCHNEE","PA","1900"
"SCHNEIDER","PA",""
"SCHOCK'S MILLS","PA",""
"SCHODACK","NY",""
"SCHODACK CENTRE","NY","1850"
"SCHODACK DEPOT","NY","1850"
NA,NA,""
"SCHOENECK","PA","1850"
"SCHOFER","PA","1900"
"SCHOFFNERS CORNERS","PA","1900"
"SCHOFIELD","MO","1900"
"SCHOFIELD","SC",""
NA,NA,""
"SCHOHARIE BRIDGE","NY",""
"SCHOHARIE KILL","NY",""
"SCHOLA","MS",""
"SCHOLTEN","MO","1900"
"SCHOODIC","ME","1900"
"SCHOODICK","ME","1800"
"SCHOODICK FALLS","ME",""
"SCHOOL","MO","1900"
"SCHOOLEY","AR",""
"SCHOOLEY","PA",""
NA,NA,""
"SCHOOLFIELD","TN",""
"SCHOOLFIELD'S STORE","TN",""
"SCHOOLINGS","MO",""
"SCHOOLY'S MOUNT","NJ",""
"SCHOOLY'S MOUNTAIN","NJ","1850"
"SCHOONA","MS",""
"SCHOONER","MS",""
"SCHRAALENBURG","NJ","1850"
"SCHRENKVILLE","GA","1900"
NA,NA,""
NA,NA,""
"SCHROON RIVER","NY","1850"
"SCHUBERT","PA","1900"
"SCHULTZVILLE","NY","1850"
"SCHULTZVILLE","PA","1900"
"SCHUMER SPRINGS","MO",""
"SCHUMPERTS","SC","1900"
"SCHUSTER","AL",""
"SCHUYLER","MO","1900"
"SCHUYLER","MO",""
"SCHUYLER","GA",""
"SCHUYLER","NY",""
"SCHUYLER","NY","1900"
"SCHUYLER","PA","1900"
NA,NA,""
NA,NA,""
NA,NA,""
"SCHUYLERSBURGH","PA",""
"SCHUYLKILL","PA","1850"
"SCHUYLKILL BEND","PA","1850"
NA,NA,""
"SCHUYLKILL VALLEY","PA",""
"SCHWAB","LA",""
"SCHWARTZ","MO",""
"SCHWEIBINZ","PA",""
"SCHWENKVILLE","PA","1900"
"SCHWENK'S STORE","PA","1850"
"SCHWEYERS","PA","1900"
"SCIENCEHILL","LA","1900"
"SCIENCEVILLE","GA","1850"
"SCIENCEVILLE","NY",""
NA,NA,""
"SCIOTA","NY","1850"
NA,NA,""
"SCIOTAVALE","PA","1900"
"SCIPIO","AR","1900"
"SCIPIO","NY","1800"
NA,NA,""
"SCIPIO CENTRE","NY",""
"SCIPIO SUMMIT","NY",""
"SCIPIOVILLE","NY","1850"
"SCITICO","CT","1850"
NA,NA,""
"SCITUATE","RI",""
"SCITUATE CENTRE","MA","1900"
"SCITUATE HARBOR","MA",""
"SCIVALLY","TN","1900"
"SCOBEY","AR","1900"
NA,NA,""
"SCOBEYVILLE","NJ","1900"
"SCOFIELD","PA","1900"
"SCOGIN","GA",""
"SCONONDOA","NY","1850"
NA,NA,""
"SCOOBER","MS","1850"
"SCOOT","TN","1900"
"SCOPUS","MO","1900"
"SCOTCH BUSH","NY","1900"
"SCOTCH HILL","PA","1900"
NA,NA,""
"SCOTCHTOWN","NY","1850"
"SCOTCHVILLE","GA","1900"
"SCOTIA","MO","1900"
"SCOTIA","TN",""
"SCOTIA","AL","1900"
"SCOTIA","AR","1850"
"SCOTIA","NY","1850"
"SCOTIA","SC","1900"
"SCOTLAND","LA","1900"
"SCOTLAND","MO","1900"
"SCOTLAND","TN",""
"SCOTLAND","AL",""
"SCOTLAND","AL","1900"
"SCOTLAND","AR",""
NA,NA,""
NA,NA,""
"SCOTLAND","FL","1900"
NA,NA,""
"SCOTLAND","MA","1850"
"SCOTLAND","ME","1850"
"SCOTLAND","MS","1850"
"SCOTLAND","MS","1900"
"SCOTLAND","NY",""
NA,NA,""
"SCOTLAND","SC",""
"SCOTLAND RIDGE","MO",""
"SCOTLAND SOCIETY","CT",""
"SCOTLANDVILLE","LA",""
NA,NA,""
NA,NA,""
"SCOTT","MO","1900"
"SCOTT","AL","1900"
NA,NA,""
"SCOTT","FL",""
"SCOTT","GA",""
"SCOTT","GA",""
"SCOTT","GA","1900"
"SCOTT","GA",""
NA,NA,""
"SCOTT","MS","1900"
"SCOTT","MS",""
"SCOTT","NH","1900"
"SCOTT","NY","1850"
"SCOTT","PA","1900"
"SCOTT","PA","1850"
"SCOTT","SC","1900"
"SCOTT","SC",""
"SCOTT","SC",""
"SCOTT CENTRE","PA","1900"
NA,NA,""
"SCOTT CORNERS","NY","1900"
"SCOTT HAVEN","PA","1900"
"SCOTT HILL","CT","1900"
"SCOTT STATION","MS",""
"SCOTTVILLE","LA","1850"
NA,NA,""
NA,NA,""
"SCOTT'S CORNER","NY",""
"SCOTT'S FERRY","FL",""
NA,NA,""
"SCOTTS HOLLOW","TN",""
"SCOTT'S MILL","AL",""
"SCOTT'S MILLS","FL",""
"SCOTT'S MILLS","NH",""
"SCOTT'S RIDGE","CT",""
"SCOTTS STATION","MO",""
"SCOTTS STATION","AL","1900"
"SCOTTSBORO","GA","1900"
NA,NA,""
"SCOTTSBURG","TN",""
"SCOTTSBURG","NY","1850"
NA,NA,""
"SCOTTSVILLE","MO","1850"
"SCOTTSVILLE","AR",""
"SCOTTSVILLE","AR","1900"
NA,NA,""
"SCOTTSVILLE","PA","1850"
"SCOVA","GA",""
"SCRANAGE","AL","1900"
"SCRANTON","AR",""
NA,NA,""
"SCRANTON","MS","1900"
NA,NA,""
NA,NA,""
"SCRANTONIA","PA","1850"
"SCRAP","AL","1900"
"SCRAPER","AL",""
"SCREAMERSVILLE","TN","1850"
"SCREAMERSVILLE","SC",""
NA,NA,""
"SCRIBA","NY","1850"
"SCRIVNER","MO","1900"
"SCROGGINS MILLS","AL","1850"
"SCROUGABOUT","AL",""
"SCRUB","FL",""
"SCRUB","FL",""
"SCRUB GRASS","PA","1850"
"SCRUBGRASS","PA",""
"SCRUBGRASS","PA","1900"
"SCRUBRIDGE","PA",""
"SCRUGGS","MO","1900"
"SCRUGGS","TN","1900"
"SCRUGGS","GA",""
"SCRUGG'S FERRY","AR",""
"SCRUGGSVILLE","GA",""
"SCUDDER","AR",""
"SCUFFLETOWN","SC","1850"
"SCULL SHOALS","GA","1850"
"SCULLHILL","PA","1900"
"SCULLIN","AR",""
"SCULLS TOWN","NJ",""
"SCULLTON","PA","1900"
"SCULLTOWN","NJ","1850"
"SCULLVILLE","NJ","1900"
"SCURLOCK'S SPRING","FL",""
"SCUTCH","MS","1900"
"SCYOC","PA","1900"
"SCYRENE","AL","1950"
"SCYTHEVILLE","NH",""
"SEA","LA","1900"
"SEA BREEZE","NY","1950"
"SEA BRIGHT","NJ","1900"
NA,NA,""
"SEA CLIFF GROVE","NY",""
"SEA EDGE","NY",""
NA,NA,""
"SEA GROVE","NJ",""
NA,NA,""
"SEA ISLAND BEACH","GA",""
NA,NA,""
"SEA PLAIN","NJ",""
"SEA SIDE","NY","1900"
"SEA VIEW","MA","1900"
"SEA VIEW","NJ",""
"SEAB","AL","1900"
"SEABORD","AL","1900"
"SEABOLT","GA",""
"SEABORN","AL","1900"
"SEABORN","AL",""
"SEABREEZE","FL","1900"
"SEABROOK","GA","1900"
"SEABROOK","MS",""
NA,NA,""
"SEABROOK","NJ",""
NA,NA,""
"SEACLIFF","AL",""
NA,NA,""
NA,NA,""
"SEAHAVEN","NJ",""
"SEAL","PA",""
NA,NA,""
NA,NA,""
"SEALAND","ME",""
"SEALE","LA",""
"SEALE","LA",""
"SEALE","MS","1900"
NA,NA,""
"SEALE'S STATION","AL",""
"SEALS","TN",""
"SEALS","AR",""
"SEALS","GA","1900"
"SEAL'S PRECINCT","AL",""
"SEALSVILLE","GA",""
"SEALY","GA",""
"SEALY SPRINGS","AL","1950"
NA,NA,""
"SEAPORT","ME",""
"SEARBAN","AR",""
"SEARCH","MO",""
"SEARCY","AL","1900"
NA,NA,""
"SEARCY","MS",""
"SEARCY'S","TN",""
"SEARIGHT","AL","1900"
"SEARIGHT","PA",""
"SEARIGHTS","PA","1850"
"SEARLES","AL","1900"
"SEARS","TN",""
"SEARS","FL",""
"SEARSBURG","NY","1850"
"SEARSBURG","VT","1850"
NA,NA,""
NA,NA,""
"SEARSVILLE","GA",""
"SEARSVILLE","NY","1850"
"SEARSVILLE","NY",""
"SEASHORE","MS","1900"
"SEASIDE","FL","1900"
"SEASIDE","ME","1900"
"SEASIDE","NY",""
NA,NA,""
"SEASIDE PARK","MA",""
NA,NA,""
"SEATON","MO","1950"
"SEATON","TN","1900"
"SEATON","AL",""
"SEATON","GA",""
"SEATUCK","NY","1850"
"SEAVERTON","GA",""
"SEAVERTON","NY",""
"SEAVILLE","ME",""
"SEAVILLE","NJ","1850"
"SEAWALL","ME","1900"
"SEAWANHAKA","NY","1900"
"SEAWARD","ME",""
"SEAY","AL",""
"SEAY","AR",""
"SEAY'S","GA",""
"SEAYSVILLE","SC",""
"SEBA","AR","1900"
"SEBAGO","MO",""
"SEBAGO","ME","1850"
NA,NA,""
"SEBASCO","ME","1900"
NA,NA,""
"SEBASTIAN","AR",""
NA,NA,""
"SEBASTICOOK","ME","1850"
"SEBASTOPOL","LA",""
"SEBASTOPOL","LA",""
"SEBASTOPOL","AL",""
"SEBASTOPOL","GA",""
NA,NA,""
NA,NA,""
"SEBEC LAKE","ME","1950"
"SEBEC STATION","ME","1900"
"SEBECK","PA","1900"
"SEBETHE","CT",""
NA,NA,""
"SEBOOIS","ME",""
"SEBOOMOOK","ME","1900"
"SEBORN","GA","1900"
"SEBOWISHA SMITH","TN",""
"SEBREE","MO",""
NA,NA,""
"SEBRING","PA","1900"
"SECANE","PA","1900"
"SECAUCUS","NJ",""
NA,NA,""
"SECKMAN","MO","1900"
"SECLUDA","FL",""
"SECOND","TN",""
"SECOND CREEK","TN",""
"SECOND CREEK","AL",""
"SECOND FORK","PA","1850"
"SECOND MILO","NY",""
NA,NA,""
"SECTIONVILLE","GA",""
"SECURITY","LA","1900"
"SECURITY","FL","1900"
NA,NA,""
"SEDALIA","TN","1900"
"SEDALIA","AR",""
"SEDALIA","FL",""
"SEDALIA","SC","1900"
"SEDAN","MO","1900"
"SEDAN","AL",""
"SEDAN","PA","1900"
"SEDDON","AL","1900"
"SEDGEMOOR","TN",""
"SEDGEWICK","PA",""
"SEDGEWOOD","MS","1900"
"SEDGWICK","MO","1900"
NA,NA,""
NA,NA,""
"SEDGWICK BAY","ME",""
NA,NA,""
"SEED","GA","1900"
"SEEDOM","TN","1900"
"SEEK","PA","1900"
"SEEKET","ME","1900"
"SEEKONK","MA",""
"SEEKONK","MA","1850"
NA,NA,""
"SEEKONK CENTRE","MA",""
"SEELE","SC",""
"SEELEY","NJ","1900"
"SEELEY","PA",""
"SEELEY'S MILLS","NY",""
"SEELEYVILLE","LA",""
"SEELIG","AR","1900"
"SEELY CREEK","NY","1850"
"SEELY'S STATION","PA",""
"SEELYSBURGH","NY","1850"
"SEELYVILLE","PA","1900"
"SEEMSVILLE","PA","1900"
NA,NA,""
"SEG","TN","1900"
"SEGAL","AR",""
"SEGIN","MO",""
NA,NA,""
"SEGUR","AR",""
"SEGURA","LA","1900"
"SEIBERLINGVILLE","PA","1850"
"SEIDELL","GA",""
"SEIDERSVILLE","PA","1900"
"SEIDLESVILLE","PA",""
"SEIGERS","MS","1900"
"SEIGFRIEDS BRIDGE","PA",""
"SEIGFRIED'S FERRY","PA",""
"SEIGLER","SC",""
"SEIPLES","PA",""
"SEIPS","PA","1900"
"SEIPSTOWN","PA","1900"
"SEISHOLTZVILLE","PA","1850"
"SEITZ","MO",""
"SEITZ","MS",""
"SEITZLAND","PA","1900"
"SEIVERN","SC","1900"
"SELAH","AR",""
"SELBY","TN","1900"
"SELDEN","MO",""
"SELDEN","ME","1950"
"SELDEN","MS","1900"
NA,NA,""
"SELEA","PA","1900"
"SELF","LA","1900"
"SELF","MO","1900"
"SELF","AR","1900"
"SELF","SC","1900"
"SELF CREEK","MS","1900"
"SELFVILLE","AL","1900"
"SELIE","AL",""
NA,NA,""
"SELIGMAN","MO",""
NA,NA,""
"SELINA","GA","1900"
"SELKIRK","MO",""
"SELKIRK","TN","1900"
NA,NA,""
"SELKIRK","PA","1900"
"SELKIRK","SC","1900"
"SELL['S] STATION","PA","1900"
"SELLERS","LA","1900"
"SELLERS","MO","1900"
"SELLERS","AL","1900"
"SELLERS","GA",""
NA,NA,""
"SELLERS","SC",""
"SELLER'S LAKE","FL","1900"
"SELLER'S TAVERN","PA","1850"
"SELLERSVILLE","AL",""
NA,NA,""
"SELMA","LA","1900"
"SELMA","MO","1850"
"SELMA","AR","1900"
"SELMA","MS",""
"SELMA","SC","1900"
NA,NA,""
"SELMA","GA",""
"SELMAN","FL","1900"
NA,NA,""
"SELMORE","MO","1900"
"SELOC","SC","1900"
"SELSA","MO","1900"
"SELSARTOWN","MS",""
"SELSER TOWN","AL",""
"SELSERTOWN","MS",""
NA,NA,""
"SELTZERVILLE","PA",""
"SELVAN","TN",""
"SELWOOD","SC","1900"
"SELZERTOWN","MS",""
"SEMAN","AL","1950"
"SEMINARY","AL",""
"SEMINARY","AR","1850"
NA,NA,""
"SEMINOLE","AL","1900"
"SEMINOLE","FL",""
NA,NA,""
"SEMINOLE","GA",""
NA,NA,""
"SEMINOLE","SC","1900"
"SEMINOLE AGENCY","FL",""
"SEMINOLE BEACH","FL",""
"SEMINOLE HILLS","FL",""
NA,NA,""
"SEMPER","GA","1900"
"SEMPLE","LA",""
"SEMPRONIUS","NY","1800"
"SENA","MO",""
"SENATE GROVE","MO","1900"
NA,NA,""
"SENATH","MS","1900"
NA,NA,""
NA,NA,""
"SENECA","FL","1900"
"SENECA","GA",""
"SENECA","NY","1850"
"SENECA","NY","1850"
"SENECA","NY",""
NA,NA,""
"SENECA","SC","1850"
NA,NA,""
NA,NA,""
NA,NA,""
"SENECA HILL","NY",""
"SENECA RIVER","NY","1850"
"SENEY","MO","1900"
"SENEY","GA","1900"
"SENN","SC",""
"SENNET","NY","1850"
NA,NA,""
"SENSATION","AR",""
"SENSENIG","PA","1900"
"SENTAFFEY","FL",""
"SENTELL'S STORE","LA","1850"
"SENTINEL","MO",""
"SENTINEL","MO","1900"
"SENTINEL PRAIRIE","MO","1850"
"SEPINE'S","LA",""
"SEPTUS","SC","1900"
"SEPULGA","AL","1850"
NA,NA,""
"SEQUACHEE COLLEGE","TN","1900"
"SEQUASETT","MA",""
"SEQUATCHEE","TN","1850"
"SERALOO","AL",""
"SERENA","LA","1900"
"SERENA","GA",""
"SERENE","AR",""
"SERENO","MO","1900"
"SERENO","PA","1900"
"SEREPTA","NJ","1850"
"SERGANT","PA",""
"SERGEANT","PA","1950"
NA,NA,""
"SERLES","TN","1950"
"SERPENT","LA",""
"SERVICE","MO",""
"SERVICE","AL","1950"
"SERVICE","MS","1900"
"SERVICE","PA","1850"
"SERVILLA","TN","1900"
"SESS","AR",""
"SESSIONS","AL","1900"
"SESSIONS","MS","1900"
"SESSOMS","SC",""
"SESSON","PA",""
"SESSONS","GA","1900"
"SESSUMS","MS","1950"
"SESSUMSVILLE","MS","1900"
"SETAUKET","NY","1850"
"SETH","GA",""
"SETLEY","PA",""
"SETTENDOWN","GA",""
"SETTERSVILLE","TN",""
"SETTLE","AR",""
"SETTLEMENT","AR","1900"
"SETTLE'S STATION","MO","1900"
"SETZ","MO",""
"SETZLER'S STORE","PA","1850"
"SEVEN","TN","1900"
"SEVEN BRIDGES","PA","1900"
"SEVEN ISLAND","TN","1850"
"SEVEN ISLANDS","TN",""
"SEVEN ISLANDS","GA","1850"
"SEVEN ISLANDS","ME",""
